,Price,MarketCap,TransactionCount,ActiveAddress,Asset,Date
1984,434.6732117942569,6517185866.394832,222567,485631,BTC,2015-12-22
1985,442.41482089884613,6634994612.354697,220918,471564,BTC,2015-12-23
1986,455.74013016062173,6836409576.997185,210090,448456,BTC,2015-12-24
1987,455.85591512491953,6839992646.072759,180221,377220,BTC,2015-12-25
1988,418.47369385302943,6280871671.040119,179192,419588,BTC,2015-12-26
1989,422.2507205514291,6339725099.699225,160066,406022,BTC,2015-12-27
1990,421.6523204183636,6332332382.810943,172978,411148,BTC,2015-12-28
1991,432.94242916990527,6503607053.18667,184459,414757,BTC,2015-12-29
1992,426.97325638352305,6415700150.4188175,176282,405363,BTC,2015-12-30
1993,430.21143265315385,6465884237.632209,155220,355015,BTC,2015-12-31
1994,434.8839824640039,6537578292.082685,123957,316489,BTC,2016-01-01
1995,434.92242033909116,6539732719.549761,148893,419389,BTC,2016-01-02
1996,430.9997978270536,6482312384.283506,142463,394047,BTC,2016-01-03
1997,433.90199131687206,6527925288.764945,181173,418253,BTC,2016-01-04
1998,433.16659869576245,6518561706.298018,182214,434786,BTC,2016-01-05
1999,429.9253492492494,6471300845.702089,171949,379343,BTC,2016-01-06
2000,458.7099236879629,6906256336.809324,190087,429901,BTC,2016-01-07
2001,454.05328330860004,6838110554.620013,181234,413695,BTC,2016-01-08
2002,449.69718279879146,6774204634.392284,179817,450544,BTC,2016-01-09
2003,448.95363526897563,6764968062.323505,161142,432601,BTC,2016-01-10
2004,448.69524978182716,6762981587.099079,191026,447870,BTC,2016-01-11
2005,435.48555090765376,6565728553.924514,194704,456620,BTC,2016-01-12
2006,432.6577823362845,6524695686.522339,187983,425758,BTC,2016-01-13
2007,430.0250259843386,6486422237.568216,183049,427593,BTC,2016-01-14
2008,362.4305504507852,5467944410.83219,183520,415698,BTC,2016-01-15
2009,388.1881730585918,5857924511.4277,191158,501322,BTC,2016-01-16
2010,379.148748639874,5722947041.719986,203977,536248,BTC,2016-01-17
2011,384.928918248786,5811858895.402251,213732,472900,BTC,2016-01-18
2012,376.7663108392438,5689868311.347633,186725,418853,BTC,2016-01-19
2013,419.22525017175093,6332669900.256909,208919,625316,BTC,2016-01-20
2014,409.26809902414743,6183662403.26327,222606,516423,BTC,2016-01-21
2015,383.29492881453876,5792918324.265311,213507,501585,BTC,2016-01-22
2016,386.9158595464536,5849374618.830308,190221,473138,BTC,2016-01-23
2017,402.8010750231029,6091248486.741242,201254,487369,BTC,2016-01-24
2018,391.1212623042642,5916207771.961433,221988,517054,BTC,2016-01-25
2019,391.6668140869515,5926026605.50945,230363,533660,BTC,2016-01-26
2020,394.4466804448489,5969615228.854409,229522,529064,BTC,2016-01-27
2021,379.75057770315664,5748588295.154844,224879,522079,BTC,2016-01-28
2022,378.6405195412309,5733384212.906307,224225,531398,BTC,2016-01-29
2023,377.3488875787101,5715590395.488448,194607,497442,BTC,2016-01-30
2024,367.9508595508954,5574906261.999016,175864,479995,BTC,2016-01-31
2025,371.37052319412066,5628213121.637697,222237,600305,BTC,2016-02-01
2026,372.96226926144027,5654014761.436119,241542,688691,BTC,2016-02-02
2027,368.53490319794935,5588546192.446923,191045,542778,BTC,2016-02-03
2028,388.09502866803325,5886790335.223912,200493,463655,BTC,2016-02-04
2029,383.9341258581022,5825480483.410717,225300,505350,BTC,2016-02-05
2030,375.22738704758757,5695248184.031665,223956,484549,BTC,2016-02-06
2031,376.42862922366214,5715137073.903981,212014,525120,BTC,2016-02-07
2032,371.21694243336185,5637384011.605081,224607,473864,BTC,2016-02-08
2033,372.7623707800957,5662493388.631392,231064,506994,BTC,2016-02-09
2034,378.95173421310903,5758067389.641283,235363,496405,BTC,2016-02-10
2035,378.14838162107424,5747675780.159059,220742,497552,BTC,2016-02-11
2036,382.39209701651856,5813812964.619745,202356,471634,BTC,2016-02-12
2037,390.65036662988143,5940893580.597248,184519,445514,BTC,2016-02-13
2038,406.5740594276338,6184743605.904251,185922,494377,BTC,2016-02-14
2039,398.8081586422428,6068125359.044842,220197,498017,BTC,2016-02-15
2040,407.238241647739,6197799523.461104,215802,479770,BTC,2016-02-16
2041,414.8979246844353,6315980735.023041,227080,539591,BTC,2016-02-17
2042,421.16569563372616,6413174280.553875,212810,495709,BTC,2016-02-18
2043,420.44353590336175,6403701917.72532,217291,509829,BTC,2016-02-19
2044,434.6179274199626,6621219411.623977,215578,500207,BTC,2016-02-20
2045,438.47243072984276,6681344243.16443,206489,522161,BTC,2016-02-21
2046,437.4889589178774,6667747348.419424,237569,538684,BTC,2016-02-22
2047,419.61022318481594,6396685105.807448,244612,545937,BTC,2016-02-23
2048,423.851263269437,6462587366.448087,224809,468936,BTC,2016-02-24
2049,423.5093989250703,6459015957.151059,216135,525409,BTC,2016-02-25
2050,430.6719637219394,6569760838.189976,203495,474680,BTC,2016-02-26
2051,432.1432341275273,6593792716.449757,182030,475375,BTC,2016-02-27
2052,431.5065287388273,6585523189.65336,233302,488757,BTC,2016-02-28
2053,436.42224928942983,6661996545.959377,265187,562740,BTC,2016-02-29
2054,433.2277035606563,6614758853.201059,276953,564995,BTC,2016-03-01
2055,420.12615262177826,6416366162.762293,270049,557668,BTC,2016-03-02
2056,419.31158198959054,6405340829.735686,221517,567143,BTC,2016-03-03
2057,407.2361243772178,6222455990.549684,207330,526315,BTC,2016-03-04
2058,398.50243239160943,6090501962.896353,234842,520919,BTC,2016-03-05
2059,404.6277893211019,6185615825.214816,161591,417030,BTC,2016-03-06
2060,412.8005827105356,6311927309.935445,183122,409449,BTC,2016-03-07
2061,411.4093473295935,6292238551.330369,200144,465704,BTC,2016-03-08
2062,412.59964953173085,6312176368.343661,190220,510416,BTC,2016-03-09
2063,415.96573582904114,6365284475.093715,188571,440699,BTC,2016-03-10
2064,419.64531649745595,6423269563.569572,189656,424425,BTC,2016-03-11
2065,410.139940852359,6279252747.948138,167869,376513,BTC,2016-03-12
2066,412.61530446772593,6318522572.670851,149670,426281,BTC,2016-03-13
2067,415.05435298344673,6357449782.800401,191189,455848,BTC,2016-03-14
2068,415.4742785335744,6365554129.411637,202265,448820,BTC,2016-03-15
2069,416.2381856412929,6378839788.998173,211840,446553,BTC,2016-03-16
2070,418.5086720041087,6415110178.8149805,208178,477259,BTC,2016-03-17
2071,409.2494736684257,6274572005.336936,205886,437534,BTC,2016-03-18
2072,409.6114015305549,6281513725.891519,177342,423208,BTC,2016-03-19
2073,411.66829833103867,6314559444.684886,177997,437331,BTC,2016-03-20
2074,411.7585748667672,6317375053.000261,198867,437483,BTC,2016-03-21
2075,416.54761875463345,6392391825.8609495,205060,464578,BTC,2016-03-22
2076,417.53883195340177,6409158439.6599245,186659,432354,BTC,2016-03-23
2077,412.68391467188684,6336152801.012681,189947,428031,BTC,2016-03-24
2078,416.3595573150922,6394106584.610401,172163,399982,BTC,2016-03-25
2079,416.92298328256874,6404353946.203538,158896,457003,BTC,2016-03-26
2080,425.01140597187987,6530098372.340097,160125,425275,BTC,2016-03-27
2081,422.6782895074445,6496047528.824776,195910,516144,BTC,2016-03-28
2082,416.1195712728422,6396881333.306022,197252,668511,BTC,2016-03-29
2083,413.08440509498695,6351740719.39243,200881,480360,BTC,2016-03-30
2084,415.55633232669516,6391038224.1101,206352,419561,BTC,2016-03-31
2085,417.1655761916554,6417383208.229093,211769,505104,BTC,2016-04-01
2086,419.7207145718917,6458148197.956919,183364,477350,BTC,2016-04-02
2087,419.82532399189205,6461248179.465516,178287,466404,BTC,2016-04-03
2088,419.362325459036,6455862835.220993,208763,487207,BTC,2016-04-04
2089,422.2472808455297,6501911417.007762,216021,460767,BTC,2016-04-05
2090,421.31238406636857,6489169200.295827,219133,478871,BTC,2016-04-06
2091,421.15249323824656,6488170022.705117,218324,446187,BTC,2016-04-07
2092,418.70082480212614,6451907554.664642,214047,440780,BTC,2016-04-08
2093,419.1189017501917,6460047280.236404,196279,423703,BTC,2016-04-09
2094,422.06377504107894,6507263216.045218,186781,435393,BTC,2016-04-10
2095,423.44435415721694,6530168279.853229,229887,477737,BTC,2016-04-11
2096,426.77208468908714,6583066099.350342,240058,511753,BTC,2016-04-12
2097,424.9491271718547,6556688815.329056,223342,495146,BTC,2016-04-13
2098,425.73829926128775,6570610754.734121,227764,470238,BTC,2016-04-14
2099,430.41062868258484,6644216594.175911,212039,436651,BTC,2016-04-15
2100,433.2765036183376,6689951694.555989,181866,409216,BTC,2016-04-16
2101,428.91892249032605,6624363237.5904045,192270,477960,BTC,2016-04-17
2102,429.62552571146455,6636715492.894848,220261,478489,BTC,2016-04-18
2103,436.6868552636164,6747434192.591624,226361,480057,BTC,2016-04-19
2104,442.45631725659206,6838405734.175121,216615,465306,BTC,2016-04-20
2105,451.6680756279053,6982483573.256367,212644,477570,BTC,2016-04-21
2106,448.09023328498296,6928774468.262363,210833,440126,BTC,2016-04-22
2107,455.48689847015464,7044788115.188646,185072,434639,BTC,2016-04-23
2108,462.25317862898964,7150964222.754744,183023,457449,BTC,2016-04-24
2109,464.57983400980066,7188432157.137795,217437,495014,BTC,2016-04-25
2110,469.6017137637834,7267908323.493634,250593,524703,BTC,2016-04-26
2111,444.59813801158623,6882368061.465904,239306,471927,BTC,2016-04-27
2112,451.7265497426921,6994240273.958511,247822,460490,BTC,2016-04-28
2113,457.444408673028,7084578790.441787,261726,516576,BTC,2016-04-29
2114,453.35807263852155,7022947235.339705,215566,440355,BTC,2016-04-30
2115,454.3377402582147,7039883776.196491,191275,431028,BTC,2016-05-01
2116,445.729278648282,6908246657.450061,223628,483597,BTC,2016-05-02
2117,451.501854947788,6999418793.874457,235458,466127,BTC,2016-05-03
2118,448.00193740466904,6947031642.752981,233524,499184,BTC,2016-05-04
2119,449.2282265593353,6967788100.165563,229418,457948,BTC,2016-05-05
2120,460.9599712723831,7151621094.301797,233070,454712,BTC,2016-05-06
2121,461.138059959326,7156113341.221305,201912,418984,BTC,2016-05-07
2122,461.5625344457377,7164639058.124047,188857,440122,BTC,2016-05-08
2123,463.8478179625745,7202095492.3322,226278,485970,BTC,2016-05-09
2124,452.38923924080063,7025966796.801026,245563,495890,BTC,2016-05-10
2125,454.46139296844393,7059660086.045929,234279,471605,BTC,2016-05-11
2126,455.53856203692703,7077975961.504957,228270,453460,BTC,2016-05-12
2127,457.60834697826897,7111874363.728069,231994,458960,BTC,2016-05-13
2128,458.44491586756294,7126526217.161266,211136,459057,BTC,2016-05-14
2129,460.9721197500823,7167413479.631161,200032,424158,BTC,2016-05-15
2130,454.6210663380606,7070266823.689518,239668,511723,BTC,2016-05-16
2131,453.84373845479075,7059777619.626959,238485,479746,BTC,2016-05-17
2132,454.9559643049547,7078819083.208297,234930,510825,BTC,2016-05-18
2133,438.5470537052079,6824822741.229241,219025,460695,BTC,2016-05-19
2134,445.21445461964197,6930241591.693443,209247,444368,BTC,2016-05-20
2135,445.7950017281727,6940849858.906958,191320,503197,BTC,2016-05-21
2136,441.11737178700224,6870050171.68513,184164,445646,BTC,2016-05-22
2137,445.09554932369775,6934010034.24909,222574,516358,BTC,2016-05-23
2138,445.74600732461613,6945781440.884915,246370,515715,BTC,2016-05-24
2139,451.3402890773279,7034510761.008644,247703,492132,BTC,2016-05-25
2140,454.08349108848006,7078798359.276533,219956,460119,BTC,2016-05-26
2141,470.6678659296852,7338971066.385155,215157,529629,BTC,2016-05-27
2142,523.4010670292037,8162963041.387461,192921,481777,BTC,2016-05-28
2143,522.4012688892889,8149290014.260517,178595,427677,BTC,2016-05-29
2144,531.7697241514386,8297349242.609038,211224,548428,BTC,2016-05-30
2145,531.5451114534147,8295532204.642144,215122,477702,BTC,2016-05-31
2146,534.929231166291,8350258671.736581,234241,508349,BTC,2016-06-01
2147,538.0219157804956,8400391731.490874,230961,478264,BTC,2016-06-02
2148,570.0249109843392,8902093285.465199,234527,495826,BTC,2016-06-03
2149,574.1044870799856,8967512088.189375,196546,447381,BTC,2016-06-04
2150,574.6507220672327,8978486544.25896,189632,463360,BTC,2016-06-05
2151,585.2448605161708,9146499302.576975,221001,511057,BTC,2016-06-06
2152,578.1194883937324,9037163842.570824,230876,510788,BTC,2016-06-07
2153,583.0049348368627,9115631959.13525,229789,482252,BTC,2016-06-08
2154,577.0760450769253,9025310649.090715,236188,525133,BTC,2016-06-09
2155,579.8212995235086,9070333030.368591,228223,506014,BTC,2016-06-10
2156,607.17430380675,9500592945.882574,213003,466106,BTC,2016-06-11
2157,671.0887766935982,10503126557.93442,210565,519537,BTC,2016-06-12
2158,705.2537025153345,11040676187.507309,251193,577237,BTC,2016-06-13
2159,685.1158454197318,10727680930.751245,246697,526640,BTC,2016-06-14
2160,697.4923346649625,10924124945.522644,259050,594504,BTC,2016-06-15
2161,768.6542678135833,12041526379.643946,267721,582321,BTC,2016-06-16
2162,752.9334092068809,11798052408.89676,253603,586033,BTC,2016-06-17
2163,757.3416662071204,11870118871.13068,235159,561720,BTC,2016-06-18
2164,767.4518264835016,12031975431.538704,218121,514828,BTC,2016-06-19
2165,715.3350485677917,11217830581.511467,249170,563274,BTC,2016-06-20
2166,667.217531653078,10465740675.374104,248015,592429,BTC,2016-06-21
2167,597.5623930748819,9375081689.652689,235512,546584,BTC,2016-06-22
2168,627.9657566291881,9854274140.183956,241160,549072,BTC,2016-06-23
2169,667.5468611638372,10477548514.083124,237496,547541,BTC,2016-06-24
2170,665.7125861193371,10451454602.66845,206757,529704,BTC,2016-06-25
2171,633.8908753967772,9954178583.618212,181202,501696,BTC,2016-06-26
2172,657.042473154401,10320149699.774347,216882,483509,BTC,2016-06-27
2173,647.9137512329382,10179162373.651543,212459,541035,BTC,2016-06-28
2174,637.0942855303231,10011506658.466293,223966,466163,BTC,2016-06-29
2175,672.6324199351302,10572486823.971872,231810,506953,BTC,2016-06-30
2176,677.7523138559045,10655587990.826838,205646,494871,BTC,2016-07-01
2177,703.0031427888437,11055198947.475948,198726,445951,BTC,2016-07-02
2178,661.439850366025,10404134662.32865,176973,429458,BTC,2016-07-03
2179,681.3720236261811,10720230459.317795,213749,504368,BTC,2016-07-04
2180,669.5220391628915,10536201378.102507,214814,487939,BTC,2016-07-05
2181,677.0219670928782,10656613496.377916,214551,465231,BTC,2016-07-06
2182,640.7836172202872,10088401151.973618,215411,467374,BTC,2016-07-07
2183,665.8419667000638,10485329724.560087,210556,463178,BTC,2016-07-08
2184,657.3184540890006,10353160042.974213,185256,438208,BTC,2016-07-09
2185,651.3047799816928,10259711111.900616,162452,399912,BTC,2016-07-10
2186,651.1524242489038,10258475055.560415,217946,492772,BTC,2016-07-11
2187,665.2699931763912,10482077171.236366,218891,476690,BTC,2016-07-12
2188,655.2105758522562,10324636261.50369,216374,452752,BTC,2016-07-13
2189,660.2911244612783,10405857975.947515,217554,475078,BTC,2016-07-14
2190,666.4306437343722,10503738331.64314,215946,452538,BTC,2016-07-15
2191,663.3188356448769,10455994304.095541,182035,467762,BTC,2016-07-16
2192,679.8341644292315,10717594100.153889,170864,434158,BTC,2016-07-17
2193,675.0654188097517,10643663636.87827,222687,496551,BTC,2016-07-18
2194,674.0658044287677,10628981359.667358,222018,468850,BTC,2016-07-19
2195,667.3264934261225,10523964024.021482,227279,477662,BTC,2016-07-20
2196,667.2942051820498,10524564204.13129,217473,446237,BTC,2016-07-21
2197,653.2611166392969,10304287715.185572,221275,467736,BTC,2016-07-22
2198,657.7541150361819,10376235603.22453,195665,447387,BTC,2016-07-23
2199,660.8986520111177,10426865853.049002,183766,433698,BTC,2016-07-24
2200,656.727918956488,10362140423.760012,239584,498657,BTC,2016-07-25
2201,654.174462619276,10322905728.855307,237544,507446,BTC,2016-07-26
2202,656.6374550331486,10362822492.22389,235475,476951,BTC,2016-07-27
2203,654.8738329724555,10336102911.645805,234727,494957,BTC,2016-07-28
2204,657.202841742762,10374070082.442324,231267,465289,BTC,2016-07-29
2205,655.0710646480535,10341393999.50281,199365,450520,BTC,2016-07-30
2206,626.6782449704231,9894372138.540022,192100,492070,BTC,2016-07-31
2207,603.0714699772217,9522807585.068693,224896,515913,BTC,2016-08-01
2208,541.1173090967804,8545561284.079086,250944,537971,BTC,2016-08-02
2209,570.498084933119,9010739133.70221,241616,517150,BTC,2016-08-03
2210,584.2871190374406,9229647654.341002,231682,488324,BTC,2016-08-04
2211,578.7203581679671,9142935280.53006,228075,476990,BTC,2016-08-05
2212,590.6386563792255,9332452536.968796,195503,425125,BTC,2016-08-06
2213,594.2242426379976,9390206310.877857,192266,447566,BTC,2016-08-07
2214,591.594596271462,9349745872.78552,235147,530880,BTC,2016-08-08
2215,585.9862966427914,9262018831.620173,231276,491059,BTC,2016-08-09
2216,593.309228099764,9378883950.494045,244589,531267,BTC,2016-08-10
2217,586.8243344160251,9277472667.991951,254365,531336,BTC,2016-08-11
2218,587.6670928265272,9291890892.387974,232824,491187,BTC,2016-08-12
2219,585.6063890254981,9260501273.014439,214406,455316,BTC,2016-08-13
2220,572.7941323513933,9059061399.836733,200011,455985,BTC,2016-08-14
2221,567.4857481002539,8976141978.429104,202750,500678,BTC,2016-08-15
2222,578.4633278459701,9150754767.944988,254296,537430,BTC,2016-08-16
2223,573.999199368756,9081018908.523333,237880,523661,BTC,2016-08-17
2224,573.6346051922998,9076355051.952858,239387,528968,BTC,2016-08-18
2225,573.6856113314623,9078266443.3043,245941,508742,BTC,2016-08-19
2226,580.6772171224967,9190029909.067482,208069,495530,BTC,2016-08-20
2227,580.2640710660802,9184673582.36501,184741,446787,BTC,2016-08-21
2228,584.5310006792232,9253366859.789885,228215,526721,BTC,2016-08-22
2229,582.1403915731989,9216592214.48478,238874,512415,BTC,2016-08-23
2230,578.8355713317429,9165369261.802517,234978,513938,BTC,2016-08-24
2231,575.7225958239035,9117013489.883276,233879,489481,BTC,2016-08-25
2232,578.7497338081189,9165905502.956047,226635,483670,BTC,2016-08-26
2233,569.4518502062841,9019675982.083632,190954,456254,BTC,2016-08-27
2234,575.0956449603555,9110161998.772612,174337,427988,BTC,2016-08-28
2235,572.9005311004324,9076455952.967512,225133,500178,BTC,2016-08-29
2236,575.264045416163,9115080372.020805,251838,548989,BTC,2016-08-30
2237,571.1965360376626,9051587287.584728,225226,497975,BTC,2016-08-31
2238,572.5561672481705,9074134945.776358,237326,486446,BTC,2016-09-01
2239,575.0009111070633,9113980066.388618,225703,477616,BTC,2016-09-02
2240,598.6908473034971,9490417376.91267,182078,464600,BTC,2016-09-03
2241,611.4227799559515,9693611395.192896,183065,438963,BTC,2016-09-04
2242,606.1033693815909,9610337143.45392,227543,541913,BTC,2016-09-05
2243,610.3828471588885,9679229926.463558,231982,519335,BTC,2016-09-06
2244,615.0585387829371,9754543960.523195,250657,525769,BTC,2016-09-07
2245,627.3697008597358,9950922562.61031,226862,500348,BTC,2016-09-08
2246,622.2820047345849,9871329447.830254,220392,491665,BTC,2016-09-09
2247,623.2641908171909,9888117550.524275,193165,445997,BTC,2016-09-10
2248,606.3234045793001,9620594092.800213,180227,458622,BTC,2016-09-11
2249,607.3223156688099,9637681334.166748,208486,510497,BTC,2016-09-12
2250,608.2890249240006,9654276772.373798,239721,530326,BTC,2016-09-13
2251,608.7350306744854,9662542452.150707,231644,491546,BTC,2016-09-14
2252,605.2743670751692,9608775972.895842,233334,494399,BTC,2016-09-15
2253,607.7392757581945,9648962530.09865,210989,474532,BTC,2016-09-16
2254,606.886534070155,9636660241.51988,215366,509402,BTC,2016-09-17
2255,610.9444636865104,9702202834.048977,191458,463459,BTC,2016-09-18
2256,608.5191535319566,9664698965.119432,223407,505144,BTC,2016-09-19
2257,606.7807663856313,9638234634.182224,244164,533332,BTC,2016-09-20
2258,596.5872229886088,9477556143.223648,239050,514298,BTC,2016-09-21
2259,595.3638256212346,9459170229.661455,231086,496580,BTC,2016-09-22
2260,601.5785021720683,9558932004.888622,223051,488851,BTC,2016-09-23
2261,601.0346316912924,9551537185.777472,208484,473845,BTC,2016-09-24
2262,600.5018579499821,9544459099.262484,195457,465826,BTC,2016-09-25
2263,606.2001855573536,9636188459.628971,230616,540149,BTC,2016-09-26
2264,604.6179169458967,9612298778.569447,240168,549231,BTC,2016-09-27
2265,604.9065178321194,9618006072.199226,234847,546880,BTC,2016-09-28
2266,605.8710149342171,9634424558.50556,242587,553098,BTC,2016-09-29
2267,608.9129588326075,9683877686.442314,250801,559461,BTC,2016-09-30
2268,615.4437866654439,9788948841.854551,213773,498317,BTC,2016-10-01
2269,611.1847244226493,9722283487.190298,192542,462246,BTC,2016-10-02
2270,612.7803428472209,9748822051.162151,258654,628726,BTC,2016-10-03
2271,608.7535531170712,9685961487.259274,264504,600984,BTC,2016-10-04
2272,611.7243118951259,9734506613.157314,266644,585512,BTC,2016-10-05
2273,611.3559903041948,9729875782.738958,274325,621267,BTC,2016-10-06
2274,617.7007337644986,9831958021.847868,266181,577183,BTC,2016-10-07
2275,619.0011133410942,9853963835.929962,250503,549357,BTC,2016-10-08
2276,615.6507746403641,9801860635.03075,210388,509881,BTC,2016-10-09
2277,617.885270112388,9838394066.852644,222872,514272,BTC,2016-10-10
2278,642.0432135326828,10224169000.660192,263426,601459,BTC,2016-10-11
2279,635.7951243678986,10125816204.586136,233296,544757,BTC,2016-10-12
2280,635.3288217408204,10119406290.143984,229575,547633,BTC,2016-10-13
2281,638.0457908025508,10163766375.734003,239588,531872,BTC,2016-10-14
2282,636.7173591554766,10143735263.913645,210306,501357,BTC,2016-10-15
2283,640.4330294524818,10203971425.789185,197746,482303,BTC,2016-10-16
2284,638.2363785568257,10169969596.159006,237107,550425,BTC,2016-10-17
2285,635.2516741913081,10123640661.874218,251366,588289,BTC,2016-10-18
2286,628.6662997535108,10019675627.142708,198958,459857,BTC,2016-10-19
2287,628.7118242328036,10021454288.03021,270246,624193,BTC,2016-10-20
2288,630.4802818461595,10050935390.110445,265191,584314,BTC,2016-10-21
2289,652.4767975854163,10402812758.062904,216559,524405,BTC,2016-10-22
2290,650.3057909224307,10369369700.929752,191434,525329,BTC,2016-10-23
2291,648.7729777619805,10346088101.97919,226837,581644,BTC,2016-10-24
2292,652.6148720913783,10408489333.498182,236891,617967,BTC,2016-10-25
2293,674.1736532731238,10753491128.23962,223178,613888,BTC,2016-10-26
2294,687.4780503021145,10967096719.152027,326226,721672,BTC,2016-10-27
2295,688.4962938599248,10984648545.202864,250724,570185,BTC,2016-10-28
2296,714.0132049999412,11393089229.426125,229540,541658,BTC,2016-10-29
2297,697.5440979156243,11131766205.887714,207814,472367,BTC,2016-10-30
2298,697.0695553784091,11125474078.18379,241631,579841,BTC,2016-10-31
2299,729.7826819595628,11648900636.840834,246506,602345,BTC,2016-11-01
2300,742.1366006752444,11847329542.566975,268285,584844,BTC,2016-11-02
2301,687.9545124061295,10983709756.448162,271843,593303,BTC,2016-11-03
2302,704.0639814357988,11241930404.381687,247927,547555,BTC,2016-11-04
2303,705.4952687890394,11266080403.36475,238068,555964,BTC,2016-11-05
2304,716.3226858760313,11440353799.991802,225633,519654,BTC,2016-11-06
2305,703.0813011748169,11230159430.372585,274135,628563,BTC,2016-11-07
2306,710.8930104497259,11356435866.470695,295891,662881,BTC,2016-11-08
2307,721.2385791964598,11523030439.212559,269948,614660,BTC,2016-11-09
2308,713.3071442331326,11397810028.950985,271206,611570,BTC,2016-11-10
2309,716.6398744331848,11452523295.333992,254456,557444,BTC,2016-11-11
2310,704.1206813292735,11253934445.160227,228718,571720,BTC,2016-11-12
2311,702.3881415369592,11227490065.581139,219515,539160,BTC,2016-11-13
2312,704.8674758914456,11268637039.485502,270334,632882,BTC,2016-11-14
2313,712.2453422595772,11387975037.520264,280196,652996,BTC,2016-11-15
2314,737.3415145062261,11790809724.931198,289618,615878,BTC,2016-11-16
2315,730.3281411168742,11680110573.576878,277301,627323,BTC,2016-11-17
2316,748.4639181660784,11971540034.081768,275777,625425,BTC,2016-11-18
2317,750.7693031371174,12009746849.946922,249618,578672,BTC,2016-11-19
2318,729.8329977409578,11676005141.546919,243463,579386,BTC,2016-11-20
2319,736.549441363089,11784735820.601322,285654,609504,BTC,2016-11-21
2320,748.0008385885615,11969210218.758724,285501,609054,BTC,2016-11-22
2321,741.6163279205991,11868410552.856813,276777,646177,BTC,2016-11-23
2322,737.6106062205533,11805798897.465334,328376,734914,BTC,2016-11-24
2323,739.7574413834575,11841565526.297506,315235,682529,BTC,2016-11-25
2324,732.8834415193076,11732932558.229012,277455,664278,BTC,2016-11-26
2325,728.8590062573011,11669816213.611116,237245,571832,BTC,2016-11-27
2326,729.9131589550252,11688190653.491688,298366,708783,BTC,2016-11-28
2327,732.0910705749118,11724429344.11883,289501,649937,BTC,2016-11-29
2328,742.370297121118,11890368736.04338,292512,636876,BTC,2016-11-30
2329,753.1630525910048,12064608259.696112,239536,595958,BTC,2016-12-01
2330,769.78817671816,12332295261.591192,315335,732429,BTC,2016-12-02
2331,766.6808823682435,12284163604.76724,287816,703628,BTC,2016-12-03
2332,765.0191934692918,12258954438.349483,245502,644661,BTC,2016-12-04
2333,751.8443230070479,12049263877.699778,277849,670041,BTC,2016-12-05
2334,759.5092488244851,12173528166.546171,319612,748512,BTC,2016-12-06
2335,765.0274254944902,12263638264.589964,310580,767634,BTC,2016-12-07
2336,767.1251344839858,12298770704.523424,282554,651628,BTC,2016-12-08
2337,772.45075208349,12385456047.637877,268680,615784,BTC,2016-12-09
2338,775.4348079091958,12434581791.578897,250109,594314,BTC,2016-12-10
2339,769.3897794425235,12339444430.582462,229746,568238,BTC,2016-12-11
2340,778.2982728836786,12483836195.955328,268506,637087,BTC,2016-12-12
2341,777.1148524611921,12466583316.474657,291579,663651,BTC,2016-12-13
2342,777.5387069475062,12474733821.92742,286189,619541,BTC,2016-12-14
2343,776.1219368298958,12453235432.831463,282558,611646,BTC,2016-12-15
2344,780.9259172614201,12531615810.033665,279228,637793,BTC,2016-12-16
2345,788.9255361334598,12661406759.990686,237986,584955,BTC,2016-12-17
2346,790.4343388020021,12687014561.38006,235648,564856,BTC,2016-12-18
2347,790.9863472149785,12697367662.644484,281978,659350,BTC,2016-12-19
2348,799.2034682736746,12830652240.706055,296335,651150,BTC,2016-12-20
2349,833.3000276324859,13379704817.425138,325518,704229,BTC,2016-12-21
2350,857.6320329591081,13772091034.066422,314485,683211,BTC,2016-12-22
2351,916.2689181350572,14715439172.309692,304845,659615,BTC,2016-12-23
2352,892.4642177832177,14334659863.809542,240683,550808,BTC,2016-12-24
2353,894.8863982560963,14375410357.266018,197199,470720,BTC,2016-12-25
2354,901.3421392502881,14480714940.106836,244772,589996,BTC,2016-12-26
2355,927.8784235549241,14908848949.192865,296390,647665,BTC,2016-12-27
2356,978.6706323804319,15726967927.929636,305230,660594,BTC,2016-12-28
2357,970.5916246961866,15598960355.467234,304455,654644,BTC,2016-12-29
2358,960.9125488129987,15445287910.380035,286661,642256,BTC,2016-12-30
2359,967.7422560147834,15556855959.118248,250125,571936,BTC,2016-12-31
2360,995.9339491996291,16011991127.339022,180346,463375,BTC,2017-01-01
2361,1014.3551444208006,16310171391.4426,290792,703943,BTC,2017-01-02
2362,1024.4356274214406,16474359098.815155,301500,654405,BTC,2017-01-03
2363,1120.5665806362429,18022422493.429142,328489,696039,BTC,2017-01-04
2364,1002.9225429218841,16132071785.557438,288361,650948,BTC,2017-01-05
2365,893.5322212419582,14374319858.035975,346244,716986,BTC,2017-01-06
2366,906.0237000544815,14576834105.436543,281922,645658,BTC,2017-01-07
2367,920.0144439293053,14803848915.64151,259934,597135,BTC,2017-01-08
2368,901.6846047662914,14510438399.604462,269811,611249,BTC,2017-01-09
2369,905.3372890525112,14571030215.668434,323728,701226,BTC,2017-01-10
2370,788.6627243239802,12694709542.080948,302905,638056,BTC,2017-01-11
2371,810.6206346707453,13049897880.342194,294953,623422,BTC,2017-01-12
